,TimeStamp,30-Т масла откачки,31-Т слива масла из турбины,32-Т масла вх ГТД,33-Т ТГ до СК,34-Р масла нагнетания,35-Р масла откачки,36-Р за ОК 1,37-Р за ОК 2,38-Р ТГ перед ДГ,39-Вибрация ГГ,40-Вибрация СТ,41-% ДГ,42-Контроль ДГ,43-N РНД (Расч),44-N РВД (Расч),45-N РСТ (Расч),46 Т-возд вх ГГ (Расч),47-P возд за ГГ (расч),48-N РНД прив,49-N РВД прив,50-Т за ТНД макс,51-% НА КВД,52-% КПВ
8290,45804,478.0057676120192,0.22,46.77,0.22,289.155,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,65.66477268569022,7927.294379293691,10766.81,3915.973,0.22,977.787,8315.474,11296.177,564.079,330.9851048851774,8.273
8291,45826,478.0057676120192,0.22,46.77,0.22,289.155,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,97.09082918147843,7927.294379293691,10766.81,3915.973,0.22,976.01,8314.925,11296.3,564.078,330.9851048851774,8.273
8292,45845,478.0057676120192,0.22,46.77,0.22,289.205,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,203.6028617262202,7927.294379293691,10766.81,3915.973,0.22,975.778,8315.655,11296.227,564.078,330.9851048851774,8.273
8293,45866,478.0057676120192,0.22,46.77,0.22,289.205,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,0.22,971.993,8315.645,11296.211,564.07,330.9851048851774,8.273
8294,45888,318.77613718963437,0.22,46.77,0.22,289.205,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,140.70215999316875,7927.294379293691,10766.81,3915.973,0.22,972.92,8313.983,11296.099,564.065,330.9851048851774,8.273
8295,45904,318.77613718963437,0.22,46.77,0.22,289.205,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,247.15216118983366,7927.294379293691,10766.81,3915.973,0.22,974.388,8313.41,11295.921,564.063,330.9851048851774,8.273
8296,45924,318.77613718963437,0.22,46.77,0.22,289.205,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,0.22,971.954,8316.12,11295.625,564.062,330.9851048851774,8.273
8297,45944,318.77613718963437,0.22,46.77,0.22,289.202,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,0.22,974.156,8309.823,11295.838,564.062,330.9851048851774,8.273
8298,45964,318.77613718963437,0.22,46.77,0.22,289.202,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,0.22,974.156,8313.744,11294.979,564.062,330.9851048851774,8.273
8299,45986,318.77613718963437,0.22,46.77,0.22,289.202,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,34.58193317805611,7927.294379293691,10766.81,3915.973,0.22,973.036,8309.412,11295.867,564.061,330.9851048851774,8.273
8300,46005,318.77613718963437,0.22,46.77,0.22,289.202,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,0.22,973.036,8309.412,11295.867,564.061,538.092496051367,8.273
8301,46025,318.77613718963437,0.22,46.77,0.22,289.202,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,0.22,974.62,8314.04,11294.776,564.061,538.092496051367,8.273
8302,46044,318.77613718963437,0.22,46.77,0.22,289.09,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,536.2891828580549,974.62,8314.035,11294.769,564.061,538.092496051367,8.273
8303,46066,318.77613718963437,0.22,46.77,0.22,289.09,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,536.2891828580549,973.151,8311.295,11295.179,564.061,538.092496051367,8.273
8304,46087,318.77613718963437,0.22,46.77,0.22,289.09,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,536.2891828580549,973.306,8311.784,11295.632,564.061,538.092496051367,8.273
8305,46104,318.77613718963437,0.22,46.77,0.22,289.09,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,536.2891828580549,973.306,8311.109,11295.041,564.061,538.092496051367,8.273
8306,46127,318.77613718963437,0.22,46.77,0.22,289.09,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,53.216501772001244,7927.294379293691,10766.81,3915.973,536.2891828580549,969.482,8311.109,11295.041,564.061,538.092496051367,8.273
8307,46145,318.77613718963437,0.22,46.77,0.22,288.959,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,211.3140680062181,7927.294379293691,10766.81,3915.973,536.2891828580549,979.101,8313.48,11295.546,564.061,538.092496051367,8.273
8308,46166,318.77613718963437,0.22,46.77,0.22,288.959,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,206.7888048919274,7927.294379293691,10766.81,3915.973,536.2891828580549,973.113,8309.274,11294.876,564.07,538.092496051367,8.273
8309,46186,318.77613718963437,0.22,46.77,0.22,288.959,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,536.2891828580549,973.113,8311.485,11295.175,564.074,538.092496051367,8.273
8310,46204,318.77613718963437,0.22,46.77,0.22,288.959,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7927.294379293691,10766.81,3915.973,536.2891828580549,975.431,8311.485,11295.175,564.076,538.092496051367,8.273
8311,46224,318.77613718963437,0.22,46.77,0.22,288.959,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,193.73731065806248,7927.294379293691,10766.81,3915.973,536.2891828580549,979.873,8309.946,11295.629,564.077,538.092496051367,8.273
8312,46244,318.77613718963437,0.22,46.77,0.22,288.884,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,90.01304566192587,7927.294379293691,10766.81,3915.973,536.2891828580549,979.101,8309.946,11295.629,564.077,538.092496051367,8.273
8313,46264,318.77613718963437,0.22,46.77,0.22,288.884,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,182.99073695391186,7930.20797357434,10766.81,3915.973,536.2891828580549,978.714,8313.836,11296.189,564.111,538.092496051367,8.273
8314,46286,318.77613718963437,0.22,46.77,0.22,288.884,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,978.714,8313.836,11296.189,564.111,538.092496051367,8.273
8315,46306,318.77613718963437,0.22,46.77,0.22,288.884,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,976.242,8313.884,11296.253,564.128,538.092496051367,8.273
8316,46324,318.77613718963437,0.22,46.77,0.22,288.884,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,973.461,8310.816,11295.911,564.136,538.092496051367,8.273
8317,46346,318.77613718963437,0.22,46.77,0.22,288.949,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,20.88315113485134,7930.20797357434,10766.81,3915.973,536.2891828580549,978.908,8310.667,11296.051,564.124,538.092496051367,8.273
8318,46366,318.77613718963437,541.8846050712984,46.77,0.22,288.949,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,233.4760694985456,7930.20797357434,10766.81,3915.973,536.2891828580549,979.796,8312.271,11296.071,564.126,538.092496051367,8.273
8319,46386,318.77613718963437,541.8846050712984,46.77,0.22,288.949,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,977.71,8315.49,11295.98,564.102,538.092496051367,8.273
8320,46404,318.77613718963437,541.8846050712984,46.77,0.22,288.949,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,90.16871048504086,7930.20797357434,10766.81,3915.973,536.2891828580549,977.324,8309.846,11296.118,564.09,538.092496051367,8.273
8321,46424,318.77613718963437,541.8846050712984,46.77,0.22,288.949,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,116.08976556288846,7930.20797357434,10766.81,3915.973,536.2891828580549,978.173,8314.258,11295.816,564.084,538.092496051367,8.273
8322,46444,318.77613718963437,541.8846050712984,46.77,0.22,289.019,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,977.517,8314.166,11295.692,564.081,538.092496051367,8.273
8323,46464,318.77613718963437,541.8846050712984,46.77,0.22,289.019,43.79693778604735,1272.5207997931022,405.15205265934367,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,975.431,8314.622,11296.208,564.071,538.092496051367,8.273
8324,46486,318.77613718963437,541.8846050712984,46.77,0.22,289.019,0.22,1272.5207997931022,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,975.431,8314.622,11296.208,564.071,538.092496051367,8.273
8325,46504,318.77613718963437,541.8846050712984,46.77,0.22,289.019,0.22,1272.5207997931022,770.0746070709845,2940.153,6.133,0.22,27.308,157.46677958336448,7930.20797357434,10766.81,3915.973,536.2891828580549,978.985,8311.794,11295.763,564.066,538.092496051367,8.273
8326,46526,0.22,541.8846050712984,46.77,0.22,289.019,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,979.178,8313.071,11295.49,564.064,0.22,8.273
8327,46544,0.22,541.8846050712984,46.77,0.22,289.016,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,148.85702498865857,7930.20797357434,10766.81,3915.973,536.2891828580549,976.86,8314.25,11295.917,564.063,0.22,8.273
8328,46567,0.22,541.8846050712984,46.77,0.22,289.016,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,130.2676808320772,7930.20797357434,10766.81,3915.973,536.2891828580549,973.383,8313.039,11296.067,564.07,0.22,8.273
8329,46586,0.22,541.8846050712984,46.77,0.22,289.016,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,197.835373700592,7930.20797357434,10766.81,3915.973,536.2891828580549,973.461,8315.682,11295.587,564.074,0.22,8.273
8330,46605,0.22,541.8846050712984,46.77,0.22,289.016,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,973.306,8309.501,11296.102,564.076,0.22,8.273
8331,46624,0.22,541.8846050712984,46.77,0.22,289.016,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,256.916351579145,7930.20797357434,10766.81,3915.973,536.2891828580549,974.619,8312.521,11295.925,564.077,0.22,8.273
8332,46644,0.22,541.8846050712984,46.77,0.22,289.108,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,15.009616895951673,7930.20797357434,10766.81,3915.973,536.2891828580549,973.615,8312.509,11295.91,564.078,0.22,8.273
8333,46664,0.22,541.8846050712984,46.77,0.22,289.108,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,147.74290825157368,7930.20797357434,10766.81,3915.973,536.2891828580549,969.25,8315.104,11295.687,564.078,0.22,8.273
8334,46684,0.22,541.8846050712984,46.77,0.22,289.108,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,969.25,8315.104,11295.687,564.078,0.22,8.273
8335,46705,0.22,541.8846050712984,46.77,0.22,289.108,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,972.417,8314.395,11295.484,564.078,0.22,8.273
8336,46726,0.22,541.8846050712984,46.77,0.22,289.108,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,974.156,8313.674,11295.441,564.078,0.22,8.273
8337,46745,0.22,541.8846050712984,46.77,0.22,289.126,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,1.4417421865976152,7930.20797357434,10766.81,3915.973,536.2891828580549,975.16,8310.436,11295.792,564.078,0.22,8.273
8338,46764,0.22,541.8846050712984,46.77,0.22,289.126,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,182.72642786372646,7930.20797357434,10766.81,3915.973,536.2891828580549,972.843,8314.199,11296.454,564.086,0.22,8.273
8339,46788,0.22,541.8846050712984,46.77,70.3226724552122,289.126,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,201.76903992892423,7930.20797357434,10766.81,3915.973,536.2891828580549,973.847,8314.598,11296.27,564.132,0.22,8.273
8340,46804,0.22,541.8846050712984,46.77,70.3226724552122,289.126,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,976.126,8314.62,11296.301,564.155,0.22,8.273
8341,46826,0.22,541.8846050712984,46.77,70.3226724552122,289.126,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,978.096,8313.824,11296.192,564.167,0.22,8.273
8342,46846,0.22,541.8846050712984,46.77,70.3226724552122,289.088,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,7930.20797357434,10766.81,3915.973,536.2891828580549,977.749,8313.783,11295.891,564.173,0.22,8.273
8343,46866,0.22,541.8846050712984,46.77,70.3226724552122,289.088,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,149.52367023039554,7930.20797357434,10766.81,3915.973,536.2891828580549,976.088,8311.163,11296.06,564.184,0.22,8.273
8344,46887,0.22,541.8846050712984,46.77,70.3226724552122,289.088,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,111.93825577088714,8070.29889783244,10766.81,3915.973,536.2891828580549,980.144,8311.835,11295.987,564.189,0.22,8.273
8345,46904,0.22,541.8846050712984,46.77,70.3226724552122,289.088,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,180.48486311623057,8070.29889783244,10766.81,3915.973,536.2891828580549,980.144,8312.715,11295.832,564.192,0.22,8.273
8346,46924,0.22,541.8846050712984,46.77,70.3226724552122,289.088,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,536.2891828580549,979.178,8312.692,11295.801,564.194,0.22,8.273
8347,46944,0.22,541.8846050712984,46.77,70.3226724552122,289.014,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,536.2891828580549,978.367,8313.57,11295.612,564.194,0.22,8.273
8348,46964,0.22,541.8846050712984,46.77,70.3226724552122,289.014,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,223.7423545959297,8070.29889783244,10766.81,3915.973,536.2891828580549,974.62,8313.108,11295.811,564.211,0.22,8.273
8349,46984,0.22,541.8846050712984,46.77,70.3226724552122,289.014,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,251.43114325766524,8070.29889783244,10766.81,3915.973,536.2891828580549,974.62,8313.108,11295.811,564.211,0.22,8.273
8350,47006,0.22,541.8846050712984,46.77,70.3226724552122,289.014,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,536.2891828580549,974.62,8316.824,11295.651,564.22,0.22,8.273
8351,47024,0.22,541.8846050712984,46.77,70.3226724552122,289.014,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.3613020415935253,8070.29889783244,10766.81,3915.973,536.2891828580549,971.22,8316.822,11295.648,564.224,0.22,8.273
8352,47044,0.22,663.4418868118742,46.77,70.3226724552122,288.968,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,536.2891828580549,972.881,8316.97,11295.46,564.226,0.22,8.273
8353,47065,0.22,663.4418868118742,46.77,70.3226724552122,288.968,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,106.1785463565651,8070.29889783244,10766.81,3915.973,536.2891828580549,973.383,8312.088,11296.039,564.227,0.22,8.273
8354,47087,0.22,663.4418868118742,46.77,70.3226724552122,288.968,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,536.2891828580549,975.238,8315.381,11295.76,564.228,0.22,8.273
8355,47105,0.22,663.4418868118742,46.77,70.3226724552122,288.968,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,49.077932997644695,8070.29889783244,10766.81,3915.973,536.2891828580549,972.958,8311.081,11295.953,564.228,0.22,8.273
8356,47126,0.22,663.4418868118742,46.77,70.3226724552122,288.968,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,47.63833176930702,8070.29889783244,10766.81,3915.973,536.2891828580549,974.658,8311.857,11295.22,564.228,0.22,8.273
8357,47145,0.22,663.4418868118742,46.77,70.3226724552122,289.0,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,182.54070789231355,8070.29889783244,10766.81,3915.973,536.2891828580549,970.061,8311.001,11295.896,564.203,0.22,8.273
8358,47164,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.0,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,45.55085951780541,972.533,8310.995,11295.889,564.195,0.22,8.273
8359,47187,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.0,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,42.20610134878111,8070.29889783244,10766.81,3915.973,45.55085951780541,974.388,8313.308,11296.009,564.195,0.22,8.273
8360,47206,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.0,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,246.63702127682396,8070.29889783244,10766.81,3915.973,45.55085951780541,970.331,8313.306,11296.007,564.195,0.22,8.273
8361,47224,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.0,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,45.55085951780541,970.447,8313.567,11295.469,564.195,0.22,8.273
8362,47244,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.1,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,45.55085951780541,972.418,8314.651,11295.105,564.195,0.22,8.273
8363,47264,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.1,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,45.55085951780541,976.59,8311.879,11296.2,564.195,0.22,8.273
8364,47286,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.1,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,45.55085951780541,976.59,8312.256,11295.415,564.195,0.22,8.273
8365,47305,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.1,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,0.22,8070.29889783244,10766.81,3915.973,45.55085951780541,976.59,8312.256,11295.415,564.195,0.22,8.273
8366,47326,190.53478150388656,663.4418868118742,46.77,70.3226724552122,289.1,0.22,1527.2703456219779,770.0746070709845,2940.153,6.133,0.22,27.308,8.104894925144997,8070.29889783244,10766.81,3915.973,45.55085951780541,972.263,8312.256,11295.415,564.195,0.22,8.273
